Grid	Lat/Long hddd.ddddd°
Datum	South American '69

Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track actual: 07 JUN 2018 14:52	07-06-2018 14:52:45 (UTC-4)	2:27:03	7.5 km	3 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	S34.98240 W71.25246	07-06-2018 15:55:48 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	15° true
Trackpoint	S34.98239 W71.25246	07-06-2018 15:55:54 (UTC-4)	202 m			0 m	0:00:06	0.3 kph	342° true
Trackpoint	S34.98239 W71.25246	07-06-2018 15:56:00 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	356° true
Trackpoint	S34.98239 W71.25246	07-06-2018 15:56:06 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	149° true
Trackpoint	S34.98240 W71.25245	07-06-2018 15:56:12 (UTC-4)	203 m			0 m	0:00:06	0.3 kph	136° true
Trackpoint	S34.98240 W71.25245	07-06-2018 15:56:18 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	31° true
Trackpoint	S34.98239 W71.25245	07-06-2018 15:56:24 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	331° true
Trackpoint	S34.98239 W71.25245	07-06-2018 15:56:30 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	7° true
Trackpoint	S34.98239 W71.25245	07-06-2018 15:56:36 (UTC-4)	204 m			0 m	0:00:06	0.2 kph	25° true
Trackpoint	S34.98239 W71.25245	07-06-2018 15:56:42 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	46° true
Trackpoint	S34.98239 W71.25245	07-06-2018 15:56:48 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	129° true
Trackpoint	S34.98239 W71.25245	07-06-2018 15:56:54 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	82° true
Trackpoint	S34.98239 W71.25244	07-06-2018 15:57:00 (UTC-4)	204 m			0 m	0:00:06	0.2 kph	124° true
Trackpoint	S34.98239 W71.25244	07-06-2018 15:57:06 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	143° true
Trackpoint	S34.98239 W71.25244	07-06-2018 15:57:12 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	188° true
Trackpoint	S34.98239 W71.25245	07-06-2018 15:57:18 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	256° true
Trackpoint	S34.98239 W71.25245	07-06-2018 15:57:24 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	170° true
Trackpoint	S34.98240 W71.25245	07-06-2018 15:57:30 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	202° true
Trackpoint	S34.98240 W71.25245	07-06-2018 15:57:36 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	180° true
Trackpoint	S34.98240 W71.25244	07-06-2018 15:57:42 (UTC-4)	204 m			0 m	0:00:06	0.2 kph	109° true
Trackpoint	S34.98240 W71.25244	07-06-2018 15:57:48 (UTC-4)	204 m			1 m	0:00:06	0.5 kph	144° true
Trackpoint	S34.98241 W71.25243	07-06-2018 15:57:54 (UTC-4)	203 m			1 m	0:00:06	0.6 kph	139° true
Trackpoint	S34.98241 W71.25243	07-06-2018 15:58:00 (UTC-4)	203 m			1 m	0:00:06	0.4 kph	136° true
Trackpoint	S34.98241 W71.25242	07-06-2018 15:58:06 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	121° true
Trackpoint	S34.98242 W71.25243	07-06-2018 15:58:12 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	225° true
Trackpoint	S34.98242 W71.25243	07-06-2018 15:58:18 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	230° true
Trackpoint	S34.98242 W71.25242	07-06-2018 15:58:24 (UTC-4)	204 m			0 m	0:00:06	0.2 kph	150° true
Trackpoint	S34.98242 W71.25242	07-06-2018 15:58:30 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	165° true
Trackpoint	S34.98242 W71.25243	07-06-2018 15:58:36 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	244° true
Trackpoint	S34.98242 W71.25243	07-06-2018 15:58:42 (UTC-4)	203 m			0 m	0:00:06	0.2 kph	307° true
Trackpoint	S34.98242 W71.25243	07-06-2018 15:58:48 (UTC-4)	203 m			0 m	0:00:06	0.2 kph	322° true
Trackpoint	S34.98241 W71.25252	07-06-2018 15:58:54 (UTC-4)	204 m			8 m	0:00:06	5 kph	278° true
Trackpoint	S34.98233 W71.25267	07-06-2018 15:59:00 (UTC-4)	203 m			16 m	0:00:06	10 kph	303° true
Trackpoint	S34.98216 W71.25262	07-06-2018 15:59:06 (UTC-4)	202 m			19 m	0:00:06	11 kph	12° true
Trackpoint	S34.98205 W71.25260	07-06-2018 15:59:11 (UTC-4)	202 m			12 m	0:00:05	9 kph	8° true
Trackpoint	S34.98204 W71.25261	07-06-2018 15:59:18 (UTC-4)	202 m			2 m	0:00:07	0.9 kph	332° true
Trackpoint	S34.98204 W71.25261	07-06-2018 15:59:24 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	335° true
Trackpoint	S34.98200 W71.25261	07-06-2018 15:59:30 (UTC-4)	202 m			4 m	0:00:06	2 kph	1° true
Trackpoint	S34.98184 W71.25258	07-06-2018 15:59:36 (UTC-4)	202 m			19 m	0:00:06	11 kph	11° true
Trackpoint	S34.98168 W71.25254	07-06-2018 15:59:42 (UTC-4)	202 m			18 m	0:00:06	11 kph	10° true
Trackpoint	S34.98153 W71.25253	07-06-2018 15:59:48 (UTC-4)	202 m			17 m	0:00:06	10 kph	5° true
Trackpoint	S34.98149 W71.25267	07-06-2018 15:59:54 (UTC-4)	201 m			14 m	0:00:06	8 kph	291° true
Trackpoint	S34.98148 W71.25280	07-06-2018 16:00:00 (UTC-4)	202 m			12 m	0:00:06	7 kph	275° true
Trackpoint	S34.98147 W71.25282	07-06-2018 16:00:06 (UTC-4)	202 m			2 m	0:00:06	1.2 kph	278° true
Trackpoint	S34.98148 W71.25282	07-06-2018 16:00:12 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	194° true
Trackpoint	S34.98147 W71.25282	07-06-2018 16:00:18 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	26° true
Trackpoint	S34.98147 W71.25282	07-06-2018 16:00:24 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	275° true
Trackpoint	S34.98147 W71.25283	07-06-2018 16:00:30 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	264° true
Trackpoint	S34.98147 W71.25283	07-06-2018 16:00:36 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	304° true
Trackpoint	S34.98147 W71.25283	07-06-2018 16:00:42 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	352° true
Trackpoint	S34.98147 W71.25283	07-06-2018 16:00:48 (UTC-4)	203 m			0 m	0:00:06	0.2 kph	340° true
Trackpoint	S34.98147 W71.25283	07-06-2018 16:00:54 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	65° true
Trackpoint	S34.98147 W71.25283	07-06-2018 16:01:00 (UTC-4)	204 m			0 m	0:00:06	0.2 kph	88° true
Trackpoint	S34.98146 W71.25282	07-06-2018 16:01:06 (UTC-4)	204 m			1 m	0:00:06	0.5 kph	21° true
Trackpoint	S34.98149 W71.25266	07-06-2018 16:01:12 (UTC-4)	202 m			15 m	0:00:06	9 kph	101° true
Trackpoint	S34.98154 W71.25247	07-06-2018 16:01:18 (UTC-4)	202 m			18 m	0:00:06	11 kph	108° true
Trackpoint	S34.98155 W71.25241	07-06-2018 16:01:24 (UTC-4)	202 m			5 m	0:00:06	3 kph	102° true
Trackpoint	S34.98157 W71.25237	07-06-2018 16:01:30 (UTC-4)	202 m			5 m	0:00:06	3 kph	116° true
Trackpoint	S34.98158 W71.25232	07-06-2018 16:01:36 (UTC-4)	201 m			5 m	0:00:06	3 kph	105° true
Trackpoint	S34.98159 W71.25224	07-06-2018 16:01:42 (UTC-4)	200 m			7 m	0:00:06	4 kph	103° true
Trackpoint	S34.98161 W71.25205	07-06-2018 16:01:48 (UTC-4)	199 m			17 m	0:00:06	10 kph	98° true
Trackpoint	S34.98175 W71.25207	07-06-2018 16:01:54 (UTC-4)	200 m			16 m	0:00:06	9 kph	184° true
Trackpoint	S34.98185 W71.25209	07-06-2018 16:01:59 (UTC-4)	200 m			11 m	0:00:05	8 kph	194° true
Trackpoint	S34.98185 W71.25209	07-06-2018 16:02:06 (UTC-4)	201 m			0 m	0:00:07	0.2 kph	155° true
Trackpoint	S34.98188 W71.25208	07-06-2018 16:02:12 (UTC-4)	201 m			4 m	0:00:06	2 kph	162° true
Trackpoint	S34.98191 W71.25208	07-06-2018 16:02:18 (UTC-4)	200 m			3 m	0:00:06	2 kph	173° true
Trackpoint	S34.98192 W71.25207	07-06-2018 16:02:24 (UTC-4)	200 m			1 m	0:00:06	0.4 kph	170° true
Trackpoint	S34.98192 W71.25207	07-06-2018 16:02:30 (UTC-4)	200 m			0 m	0:00:06	0.2 kph	141° true
Trackpoint	S34.98192 W71.25208	07-06-2018 16:02:36 (UTC-4)	200 m			1 m	0:00:06	0.6 kph	234° true
Trackpoint	S34.98183 W71.25208	07-06-2018 16:02:42 (UTC-4)	199 m			11 m	0:00:06	6 kph	359° true
Trackpoint	S34.98168 W71.25205	07-06-2018 16:02:48 (UTC-4)	198 m			17 m	0:00:06	10 kph	10° true
Trackpoint	S34.98162 W71.25190	07-06-2018 16:02:54 (UTC-4)	198 m			16 m	0:00:06	9 kph	66° true
Trackpoint	S34.98164 W71.25168	07-06-2018 16:03:00 (UTC-4)	198 m			20 m	0:00:06	12 kph	94° true
Trackpoint	S34.98164 W71.25161	07-06-2018 16:03:06 (UTC-4)	199 m			6 m	0:00:06	3 kph	98° true
Trackpoint	S34.98162 W71.25166	07-06-2018 16:03:12 (UTC-4)	199 m			5 m	0:00:06	3 kph	306° true
Trackpoint	S34.98160 W71.25167	07-06-2018 16:03:18 (UTC-4)	198 m			3 m	0:00:06	2 kph	337° true
Trackpoint	S34.98165 W71.25161	07-06-2018 16:03:24 (UTC-4)	198 m			8 m	0:00:06	5 kph	138° true
Trackpoint	S34.98167 W71.25144	07-06-2018 16:03:30 (UTC-4)	197 m			16 m	0:00:06	9 kph	102° true
Trackpoint	S34.98168 W71.25130	07-06-2018 16:03:36 (UTC-4)	196 m			13 m	0:00:06	8 kph	91° true
Trackpoint	S34.98167 W71.25124	07-06-2018 16:03:42 (UTC-4)	195 m			5 m	0:00:06	3 kph	86° true
Trackpoint	S34.98168 W71.25124	07-06-2018 16:03:48 (UTC-4)	195 m			0 m	0:00:06	0.2 kph	130° true
Trackpoint	S34.98168 W71.25123	07-06-2018 16:03:54 (UTC-4)	194 m			0 m	0:00:06	0.2 kph	127° true
Trackpoint	S34.98168 W71.25123	07-06-2018 16:04:00 (UTC-4)	194 m			0 m	0:00:06	0.1 kph	144° true
Trackpoint	S34.98168 W71.25123	07-06-2018 16:04:06 (UTC-4)	195 m			1 m	0:00:06	0.3 kph	43° true
Trackpoint	S34.98167 W71.25123	07-06-2018 16:04:12 (UTC-4)	195 m			0 m	0:00:06	0.1 kph	48° true
Trackpoint	S34.98167 W71.25123	07-06-2018 16:04:18 (UTC-4)	195 m			0 m	0:00:06	0.2 kph	353° true
Trackpoint	S34.98167 W71.25123	07-06-2018 16:04:24 (UTC-4)	194 m			0 m	0:00:06	0.1 kph	45° true
Trackpoint	S34.98166 W71.25122	07-06-2018 16:04:30 (UTC-4)	194 m			1 m	0:00:06	0.9 kph	38° true
Trackpoint	S34.98164 W71.25121	07-06-2018 16:04:36 (UTC-4)	195 m			2 m	0:00:06	1.1 kph	23° true
Trackpoint	S34.98164 W71.25121	07-06-2018 16:04:42 (UTC-4)	195 m			0 m	0:00:06	0.1 kph	85° true
Trackpoint	S34.98164 W71.25120	07-06-2018 16:04:48 (UTC-4)	196 m			0 m	0:00:06	0.1 kph	101° true
Trackpoint	S34.98164 W71.25121	07-06-2018 16:04:54 (UTC-4)	197 m			0 m	0:00:06	0.0 kph	278° true
Trackpoint	S34.98164 W71.25121	07-06-2018 16:05:00 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	305° true
Trackpoint	S34.98164 W71.25120	07-06-2018 16:05:06 (UTC-4)	198 m			0 m	0:00:06	0.3 kph	24° true
Trackpoint	S34.98162 W71.25120	07-06-2018 16:05:12 (UTC-4)	198 m			2 m	0:00:06	1.0 kph	8° true
Trackpoint	S34.98159 W71.25113	07-06-2018 16:05:18 (UTC-4)	199 m			8 m	0:00:06	5 kph	58° true
Trackpoint	S34.98159 W71.25110	07-06-2018 16:05:24 (UTC-4)	200 m			3 m	0:00:06	2 kph	86° true
Trackpoint	S34.98158 W71.25113	07-06-2018 16:05:30 (UTC-4)	201 m			3 m	0:00:06	2 kph	283° true
Trackpoint	S34.98165 W71.25121	07-06-2018 16:05:36 (UTC-4)	202 m			10 m	0:00:06	6 kph	225° true
Trackpoint	S34.98176 W71.25129	07-06-2018 16:05:42 (UTC-4)	203 m			14 m	0:00:06	9 kph	209° true
Trackpoint	S34.98177 W71.25131	07-06-2018 16:05:48 (UTC-4)	204 m			3 m	0:00:06	2 kph	236° true
Trackpoint	S34.98178 W71.25132	07-06-2018 16:05:54 (UTC-4)	204 m			1 m	0:00:06	0.7 kph	185° true
Trackpoint	S34.98179 W71.25131	07-06-2018 16:06:00 (UTC-4)	203 m			1 m	0:00:06	0.4 kph	127° true
Trackpoint	S34.98179 W71.25131	07-06-2018 16:06:06 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	174° true
Trackpoint	S34.98187 W71.25133	07-06-2018 16:06:12 (UTC-4)	203 m			9 m	0:00:06	5 kph	192° true
Trackpoint	S34.98200 W71.25137	07-06-2018 16:06:18 (UTC-4)	205 m			15 m	0:00:06	9 kph	193° true
Trackpoint	S34.98207 W71.25140	07-06-2018 16:06:24 (UTC-4)	207 m			8 m	0:00:06	5 kph	198° true
Trackpoint	S34.98217 W71.25142	07-06-2018 16:06:29 (UTC-4)	209 m			11 m	0:00:05	8 kph	189° true
Trackpoint	S34.98218 W71.25142	07-06-2018 16:06:36 (UTC-4)	210 m			1 m	0:00:07	0.5 kph	181° true
Trackpoint	S34.98228 W71.25145	07-06-2018 16:06:42 (UTC-4)	211 m			12 m	0:00:06	7 kph	196° true
Trackpoint	S34.98239 W71.25148	07-06-2018 16:06:48 (UTC-4)	213 m			13 m	0:00:06	8 kph	191° true
Trackpoint	S34.98241 W71.25142	07-06-2018 16:06:54 (UTC-4)	213 m			6 m	0:00:06	3 kph	110° true
Trackpoint	S34.98239 W71.25143	07-06-2018 16:07:00 (UTC-4)	212 m			3 m	0:00:06	2 kph	332° true
Trackpoint	S34.98239 W71.25145	07-06-2018 16:07:06 (UTC-4)	211 m			1 m	0:00:06	0.8 kph	272° true
Trackpoint	S34.98239 W71.25145	07-06-2018 16:07:12 (UTC-4)	210 m			1 m	0:00:06	0.4 kph	343° true
Trackpoint	S34.98238 W71.25145	07-06-2018 16:07:18 (UTC-4)	209 m			0 m	0:00:06	0.2 kph	17° true
Trackpoint	S34.98239 W71.25146	07-06-2018 16:07:24 (UTC-4)	209 m			1 m	0:00:06	0.5 kph	239° true
Trackpoint	S34.98226 W71.25142	07-06-2018 16:07:30 (UTC-4)	208 m			14 m	0:00:06	9 kph	13° true
Trackpoint	S34.98213 W71.25136	07-06-2018 16:07:36 (UTC-4)	206 m			16 m	0:00:06	10 kph	22° true
Trackpoint	S34.98216 W71.25119	07-06-2018 16:07:42 (UTC-4)	205 m			16 m	0:00:06	9 kph	105° true
Trackpoint	S34.98216 W71.25117	07-06-2018 16:07:48 (UTC-4)	205 m			2 m	0:00:06	1.5 kph	78° true
Trackpoint	S34.98216 W71.25116	07-06-2018 16:07:54 (UTC-4)	205 m			1 m	0:00:06	0.5 kph	69° true
Trackpoint	S34.98218 W71.25103	07-06-2018 16:08:00 (UTC-4)	203 m			12 m	0:00:06	7 kph	102° true
Trackpoint	S34.98221 W71.25086	07-06-2018 16:08:06 (UTC-4)	202 m			16 m	0:00:06	10 kph	101° true
Trackpoint	S34.98211 W71.25080	07-06-2018 16:08:12 (UTC-4)	202 m			12 m	0:00:06	7 kph	25° true
Trackpoint	S34.98199 W71.25077	07-06-2018 16:08:18 (UTC-4)	202 m			14 m	0:00:06	8 kph	13° true
Trackpoint	S34.98189 W71.25074	07-06-2018 16:08:24 (UTC-4)	202 m			11 m	0:00:06	6 kph	18° true
Trackpoint	S34.98188 W71.25062	07-06-2018 16:08:30 (UTC-4)	202 m			11 m	0:00:06	6 kph	81° true
Trackpoint	S34.98190 W71.25053	07-06-2018 16:08:36 (UTC-4)	202 m			9 m	0:00:06	5 kph	105° true
Trackpoint	S34.98190 W71.25052	07-06-2018 16:08:42 (UTC-4)	202 m			1 m	0:00:06	0.4 kph	91° true
Trackpoint	S34.98193 W71.25040	07-06-2018 16:08:48 (UTC-4)	203 m			12 m	0:00:06	7 kph	105° true
Trackpoint	S34.98195 W71.25027	07-06-2018 16:08:54 (UTC-4)	203 m			12 m	0:00:06	7 kph	104° true
Trackpoint	S34.98197 W71.25015	07-06-2018 16:08:59 (UTC-4)	202 m			11 m	0:00:05	8 kph	101° true
Trackpoint	S34.98197 W71.25014	07-06-2018 16:09:06 (UTC-4)	203 m			2 m	0:00:07	0.9 kph	106° true
Trackpoint	S34.98198 W71.25013	07-06-2018 16:09:12 (UTC-4)	203 m			1 m	0:00:06	0.3 kph	104° true
Trackpoint	S34.98197 W71.25009	07-06-2018 16:09:18 (UTC-4)	203 m			3 m	0:00:06	2 kph	89° true
Trackpoint	S34.98201 W71.24992	07-06-2018 16:09:24 (UTC-4)	202 m			17 m	0:00:06	10 kph	103° true
Trackpoint	S34.98206 W71.24973	07-06-2018 16:09:30 (UTC-4)	202 m			18 m	0:00:06	11 kph	111° true
Trackpoint	S34.98218 W71.24960	07-06-2018 16:09:36 (UTC-4)	204 m			17 m	0:00:06	10 kph	138° true
Trackpoint	S34.98221 W71.24954	07-06-2018 16:09:41 (UTC-4)	205 m			7 m	0:00:05	5 kph	123° true
Trackpoint	S34.98221 W71.24953	07-06-2018 16:09:48 (UTC-4)	204 m			1 m	0:00:07	0.5 kph	114° true
Trackpoint	S34.98218 W71.24942	07-06-2018 16:09:54 (UTC-4)	204 m			11 m	0:00:06	7 kph	69° true
Trackpoint	S34.98216 W71.24923	07-06-2018 16:10:00 (UTC-4)	203 m			17 m	0:00:06	10 kph	84° true
Trackpoint	S34.98216 W71.24921	07-06-2018 16:10:06 (UTC-4)	202 m			3 m	0:00:06	2 kph	84° true
Trackpoint	S34.98216 W71.24920	07-06-2018 16:10:12 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	29° true
Trackpoint	S34.98215 W71.24920	07-06-2018 16:10:18 (UTC-4)	201 m			1 m	0:00:06	0.4 kph	48° true
Trackpoint	S34.98215 W71.24920	07-06-2018 16:10:24 (UTC-4)	200 m			0 m	0:00:06	0.2 kph	5° true
Trackpoint	S34.98215 W71.24920	07-06-2018 16:10:30 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	90° true
Trackpoint	S34.98215 W71.24920	07-06-2018 16:10:36 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	315° true
Trackpoint	S34.98215 W71.24920	07-06-2018 16:10:42 (UTC-4)	198 m			0 m	0:00:06	0.0 kph	239° true
Trackpoint	S34.98215 W71.24920	07-06-2018 16:10:48 (UTC-4)	199 m			0 m	0:00:06	0.2 kph	201° true
Trackpoint	S34.98215 W71.24920	07-06-2018 16:10:54 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	151° true
Trackpoint	S34.98215 W71.24920	07-06-2018 16:11:00 (UTC-4)	199 m			0 m	0:00:06	0.2 kph	20° true
Trackpoint	S34.98215 W71.24920	07-06-2018 16:11:06 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	43° true
Trackpoint	S34.98215 W71.24920	07-06-2018 16:11:12 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	323° true
Trackpoint	S34.98215 W71.24920	07-06-2018 16:11:18 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	304° true
Trackpoint	S34.98218 W71.24914	07-06-2018 16:11:24 (UTC-4)	199 m			6 m	0:00:06	4 kph	125° true
Trackpoint	S34.98223 W71.24899	07-06-2018 16:11:30 (UTC-4)	201 m			15 m	0:00:06	9 kph	110° true
Trackpoint	S34.98226 W71.24885	07-06-2018 16:11:36 (UTC-4)	203 m			14 m	0:00:06	8 kph	107° true
Trackpoint	S34.98229 W71.24872	07-06-2018 16:11:42 (UTC-4)	203 m			12 m	0:00:06	7 kph	105° true
Trackpoint	S34.98242 W71.24872	07-06-2018 16:11:48 (UTC-4)	205 m			15 m	0:00:06	9 kph	179° true
Trackpoint	S34.98255 W71.24874	07-06-2018 16:11:54 (UTC-4)	206 m			14 m	0:00:06	8 kph	187° true
Trackpoint	S34.98267 W71.24875	07-06-2018 16:12:00 (UTC-4)	207 m			14 m	0:00:06	8 kph	183° true
Trackpoint	S34.98280 W71.24874	07-06-2018 16:12:06 (UTC-4)	207 m			14 m	0:00:06	8 kph	178° true
Trackpoint	S34.98294 W71.24872	07-06-2018 16:12:12 (UTC-4)	208 m			16 m	0:00:06	10 kph	173° true
Trackpoint	S34.98303 W71.24871	07-06-2018 16:12:18 (UTC-4)	207 m			10 m	0:00:06	6 kph	176° true
Trackpoint	S34.98305 W71.24871	07-06-2018 16:12:24 (UTC-4)	207 m			2 m	0:00:06	1.5 kph	188° true
Trackpoint	S34.98321 W71.24869	07-06-2018 16:12:30 (UTC-4)	207 m			18 m	0:00:06	11 kph	173° true
Trackpoint	S34.98335 W71.24866	07-06-2018 16:12:36 (UTC-4)	208 m			16 m	0:00:06	10 kph	171° true
Trackpoint	S34.98352 W71.24863	07-06-2018 16:12:42 (UTC-4)	208 m			19 m	0:00:06	11 kph	172° true
Trackpoint	S34.98370 W71.24862	07-06-2018 16:12:48 (UTC-4)	209 m			20 m	0:00:06	12 kph	176° true
Trackpoint	S34.98390 W71.24860	07-06-2018 16:12:54 (UTC-4)	209 m			22 m	0:00:06	13 kph	176° true
Trackpoint	S34.98408 W71.24860	07-06-2018 16:13:00 (UTC-4)	208 m			20 m	0:00:06	12 kph	178° true
Trackpoint	S34.98426 W71.24858	07-06-2018 16:13:06 (UTC-4)	208 m			20 m	0:00:06	12 kph	177° true
Trackpoint	S34.98440 W71.24856	07-06-2018 16:13:12 (UTC-4)	209 m			17 m	0:00:06	10 kph	172° true
Trackpoint	S34.98450 W71.24858	07-06-2018 16:13:18 (UTC-4)	210 m			11 m	0:00:06	7 kph	190° true
Trackpoint	S34.98451 W71.24857	07-06-2018 16:13:24 (UTC-4)	210 m			2 m	0:00:06	1.0 kph	151° true
Trackpoint	S34.98461 W71.24847	07-06-2018 16:13:30 (UTC-4)	209 m			14 m	0:00:06	9 kph	140° true
Trackpoint	S34.98477 W71.24843	07-06-2018 16:13:36 (UTC-4)	208 m			19 m	0:00:06	11 kph	168° true
Trackpoint	S34.98487 W71.24836	07-06-2018 16:13:42 (UTC-4)	206 m			13 m	0:00:06	8 kph	150° true
Trackpoint	S34.98490 W71.24831	07-06-2018 16:13:48 (UTC-4)	206 m			5 m	0:00:06	3 kph	128° true
Trackpoint	S34.98492 W71.24819	07-06-2018 16:13:54 (UTC-4)	206 m			11 m	0:00:06	7 kph	103° true
Trackpoint	S34.98484 W71.24808	07-06-2018 16:14:00 (UTC-4)	206 m			14 m	0:00:06	8 kph	50° true
Trackpoint	S34.98483 W71.24806	07-06-2018 16:14:06 (UTC-4)	206 m			2 m	0:00:06	1.2 kph	42° true
Trackpoint	S34.98484 W71.24807	07-06-2018 16:14:12 (UTC-4)	207 m			1 m	0:00:06	0.6 kph	194° true
Trackpoint	S34.98484 W71.24807	07-06-2018 16:14:18 (UTC-4)	207 m			1 m	0:00:06	0.3 kph	213° true
Trackpoint	S34.98484 W71.24807	07-06-2018 16:14:24 (UTC-4)	208 m			1 m	0:00:06	0.4 kph	324° true
Trackpoint	S34.98483 W71.24807	07-06-2018 16:14:30 (UTC-4)	209 m			1 m	0:00:06	0.6 kph	6° true
Trackpoint	S34.98482 W71.24807	07-06-2018 16:14:36 (UTC-4)	209 m			1 m	0:00:06	0.4 kph	358° true
Trackpoint	S34.98482 W71.24807	07-06-2018 16:14:42 (UTC-4)	209 m			1 m	0:00:06	0.4 kph	356° true
Trackpoint	S34.98481 W71.24808	07-06-2018 16:14:48 (UTC-4)	210 m			1 m	0:00:06	0.5 kph	326° true
Trackpoint	S34.98481 W71.24808	07-06-2018 16:14:54 (UTC-4)	210 m			1 m	0:00:06	0.3 kph	356° true
Trackpoint	S34.98481 W71.24808	07-06-2018 16:15:00 (UTC-4)	210 m			0 m	0:00:06	0.2 kph	19° true
Trackpoint	S34.98480 W71.24808	07-06-2018 16:15:06 (UTC-4)	211 m			0 m	0:00:06	0.2 kph	50° true
Trackpoint	S34.98480 W71.24807	07-06-2018 16:15:12 (UTC-4)	211 m			1 m	0:00:06	0.4 kph	55° true
Trackpoint	S34.98480 W71.24807	07-06-2018 16:15:18 (UTC-4)	211 m			0 m	0:00:06	0.1 kph	58° true
Trackpoint	S34.98480 W71.24807	07-06-2018 16:15:24 (UTC-4)	211 m			0 m	0:00:06	0.1 kph	104° true
Trackpoint	S34.98480 W71.24806	07-06-2018 16:15:30 (UTC-4)	210 m			0 m	0:00:06	0.1 kph	118° true
Trackpoint	S34.98480 W71.24806	07-06-2018 16:15:36 (UTC-4)	210 m			0 m	0:00:06	0.1 kph	138° true
Trackpoint	S34.98480 W71.24806	07-06-2018 16:15:42 (UTC-4)	210 m			0 m	0:00:06	0.2 kph	98° true
Trackpoint	S34.98480 W71.24806	07-06-2018 16:15:48 (UTC-4)	210 m			0 m	0:00:06	0.3 kph	106° true
Trackpoint	S34.98471 W71.24799	07-06-2018 16:15:54 (UTC-4)	208 m			12 m	0:00:06	7 kph	30° true
Trackpoint	S34.98466 W71.24793	07-06-2018 16:16:00 (UTC-4)	206 m			8 m	0:00:06	5 kph	46° true
Trackpoint	S34.98465 W71.24789	07-06-2018 16:16:05 (UTC-4)	205 m			4 m	0:00:05	3 kph	73° true
Trackpoint	S34.98465 W71.24789	07-06-2018 16:16:12 (UTC-4)	204 m			0 m	0:00:07	0.2 kph	308° true
Trackpoint	S34.98464 W71.24789	07-06-2018 16:16:18 (UTC-4)	205 m			0 m	0:00:06	0.3 kph	272° true
Trackpoint	S34.98464 W71.24790	07-06-2018 16:16:24 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	270° true
Trackpoint	S34.98465 W71.24790	07-06-2018 16:16:30 (UTC-4)	205 m			0 m	0:00:06	0.3 kph	228° true
Trackpoint	S34.98464 W71.24791	07-06-2018 16:16:36 (UTC-4)	205 m			1 m	0:00:06	0.5 kph	296° true
Trackpoint	S34.98464 W71.24792	07-06-2018 16:16:42 (UTC-4)	206 m			1 m	0:00:06	0.4 kph	297° true
Trackpoint	S34.98464 W71.24792	07-06-2018 16:16:48 (UTC-4)	205 m			0 m	0:00:06	0.3 kph	285° true
Trackpoint	S34.98464 W71.24793	07-06-2018 16:16:54 (UTC-4)	205 m			1 m	0:00:06	0.4 kph	298° true
Trackpoint	S34.98464 W71.24793	07-06-2018 16:17:00 (UTC-4)	206 m			1 m	0:00:06	0.3 kph	296° true
Trackpoint	S34.98464 W71.24794	07-06-2018 16:17:06 (UTC-4)	206 m			1 m	0:00:06	0.3 kph	278° true
Trackpoint	S34.98464 W71.24794	07-06-2018 16:17:12 (UTC-4)	207 m			0 m	0:00:06	0.3 kph	257° true
